RSPH4A	UMLS:C2675229	1	716
EYS	UMLS:C1864446	1	717
ZFP57	UMLS:C1832386	1	718
ZNF81	UMLS:C1845333	1	719
TUBB2B	UMLS:C2750247	1	720
APOE	UMLS:C0002395	1	721
APOE	UMLS:C2673196	1	722
IGF1R	UMLS:C1849157	1	723
NIPAL4	UMLS:C2677065	1	724
ACADS	UMLS:C0342783	1	725
IGHMBP2	UMLS:C1858517	1	726
APP	UMLS:C0002395	1	727
APP	UMLS:C2751536	1	728
IHH	UMLS:C1843096	1	729
IHH	UMLS:C1862151	1	730
FAS	UMLS:C1328840	1	731
IL2RG	UMLS:C2931540	1	732
IL4	UMLS:C0004096	1	733
IL6	UMLS:C0011860	1	734
IL10RA	UMLS:C2751053	1	735
IL13	UMLS:C0004096	1	736
ACADSB	UMLS:C1864912	1	737
IMPDH1	UMLS:C1867299	1	738
ING1	UMLS:C1168401	1	739
INS	UMLS:C1833104	1	740
INS	UMLS:C1852092	1	741
INS	UMLS:C3150617	1	742
INSL3	UMLS:C0010417	1	743
INSR	UMLS:C0265344	1	744
INSR	UMLS:C0342278	1	745
INSR	UMLS:C1864952	1	746
PDX1	UMLS:C1833382	1	747
IRF6	UMLS:C0175697	1	748
IRF6	UMLS:C0265259	1	749
IRF6	UMLS:C1837213	1	750
IRS1	UMLS:C0011860	1	751
AR	UMLS:C0039585	1	752
ITGA2B	UMLS:C0040015	1	753
ABCC6	UMLS:C0033847	1	754
ITGB2	UMLS:C0398738	1	755
ITGB3	UMLS:C0040015	1	756
ITGB4	UMLS:C0268374	1	757
ITGB4	UMLS:C1856934	1	758
ACADVL	UMLS:C0342784	1	759
ITK	UMLS:C2751686	1	760
ITPR1	UMLS:C1847725	1	761
ITPR1	UMLS:C1861732	1	762
IVD	UMLS:C0268575	1	763
JAK2	UMLS:C0023467	1	764
JAK2	UMLS:C0032463	1	765
JUP	UMLS:C1969081	1	766
KARS	UMLS:C3150897	1	767
KCNA1	UMLS:C1719788	1	768
PTPRQ	UMLS:C3150654	1	769
KIF7	UMLS:C0796147	1	770
KCNC3	UMLS:C1854488	1	771
CERKL	UMLS:C1842127	1	772
KCNE1	UMLS:C1867904	1	773
KCNH2	UMLS:C1865020	1	774
KCNH2	UMLS:C3150943	1	775
AGRN	UMLS:C1850792	1	776
KCNJ1	UMLS:C1855849	1	777
KCNJ2	UMLS:C1563715	1	778
KCNJ2	UMLS:C1865018	1	779
KCNJ5	UMLS:C3150733	1	780
KCNJ10	UMLS:C2748572	1	781
KCNJ11	UMLS:C1833104	1	782
KCNJ11	UMLS:C1864623	1	783
KCNJ11	UMLS:C2931833	1	784
KCNJ13	UMLS:C1860405	1	785
KCNMA1	UMLS:C1836173	1	786
KCNQ1	UMLS:C0022387	1	787
KCNQ1	UMLS:C0035828	1	788
KCNQ1	UMLS:C1837014	1	789
KCNQ1	UMLS:C1865019	1	790
KCNQ2	UMLS:C3149074	1	791
KCNQ2	UMLS:C3150986	1	792
KCNQ3	UMLS:C1852581	1	793
NHLRC1	UMLS:C0751783	1	794
KDR	UMLS:C1865871	1	795
KIF5A	UMLS:C1858712	1	796
ACAT1	UMLS:C1536500	1	797
KIT	UMLS:C0080024	1	798
KIT	UMLS:C0238198	1	799
KLKB1	UMLS:C0272339	1	800
ARG1	UMLS:C0268548	1	801
KRAS	UMLS:C1275081	1	802
KRAS	UMLS:C1860991	1	803
KRT1	UMLS:C0079153	1	804
KRT1	UMLS:C1833030	1	805
KRT1	UMLS:C1843463	1	806
KRT2	UMLS:C0432306	1	807
KRT3	UMLS:C0339277	1	808
KRT4	UMLS:C1721005	1	809
KRT5	UMLS:C0432316	1	810
KRT6B	UMLS:C1721007	1	811
KRT8	UMLS:C1861556	1	812
KRT9	UMLS:C1721006	1	813
KRT10	UMLS:C0079153	1	814
KRT10	UMLS:C1843463	1	815
KRT12	UMLS:C0339277	1	816
KRT13	UMLS:C1721005	1	817
KRT14	UMLS:C1832926	1	818
KRT16	UMLS:C2751804	1	819
KRT17	UMLS:C0259771	1	820
KRT17	UMLS:C1721007	1	821
KRT18	UMLS:C1861556	1	822
KRT81	UMLS:C0546966	1	823
KRT83	UMLS:C0546966	1	824
C2orf71	UMLS:C3150691	1	825
KRT85	UMLS:C1865951	1	826
KRT86	UMLS:C0546966	1	827
GRXCR1	UMLS:C1414017	1	828
IYD	UMLS:C0342195	1	829
L1CAM	UMLS:C0265216	1	830
L1CAM	UMLS:C0795953	1	831
L1CAM	UMLS:C1839909	1	832
KBTBD13	UMLS:C1836472	1	833
LAMA2	UMLS:C1263858	1	834
LAMB2	UMLS:C1836876	1	835
LAMB3	UMLS:C0268374	1	836
LAMP2	UMLS:C0878677	1	837
GDF6	UMLS:C1861689	1	838
GDF6	UMLS:C2751307	1	839
LBR	UMLS:C0030779	1	840
LBR	UMLS:C0748397	1	841
LCAT	UMLS:C0023195	1	842
LCT	UMLS:C0268179	1	843
LDLR	UMLS:C0020443	1	844
LDLR	UMLS:C0745103	1	845
LEP	UMLS:C0028754	1	846
LEPR	UMLS:C0028754	1	847
LFNG	UMLS:C1853296	1	848
LHCGR	UMLS:C0266432	1	849
LHCGR	UMLS:C0342549	1	850
LIFR	UMLS:C0796176	1	851
LIG4	UMLS:C1847827	1	852
LMNA	UMLS:C0033300	1	853
LMNA	UMLS:C0432291	1	854
LMNA	UMLS:C1720860	1	855
LMNA	UMLS:C1834653	1	856
LMNA	UMLS:C1854154	1	857
LMNA	UMLS:C2750785	1	858
PHOX2A	UMLS:C1865915	1	859
LMX1B	UMLS:C0027341	1	860
LPL	UMLS:C0023817	1	861
LRP2	UMLS:C1857277	1	862
LRP4	UMLS:C1859309	1	863
LRP6	UMLS:C1970440	1	864
LRP5	UMLS:C0432252	1	865
LRP5	UMLS:C0432273	1	866
LRP5	UMLS:C1843323	1	867
LRP5	UMLS:C1843330	1	868
LRP5	UMLS:C1866176	1	869
GTF2H5	UMLS:C1866504	1	870
LYZ	UMLS:C0268389	1	871
EPCAM	UMLS:C2750737	1	872
SMAD4	UMLS:C0345893	1	873
SMAD4	UMLS:C0796081	1	874
SMAD4	UMLS:C1832942	1	875
MAF	UMLS:C1857768	1	876
ARSA	UMLS:C0023522	1	877
ARSB	UMLS:C0026709	1	878
STS	UMLS:C0079588	1	879
MAN2B1	UMLS:C0024748	1	880
MAPT	UMLS:C0038868	1	881
MAPT	UMLS:C0236642	1	882
MAPT	UMLS:C0338451	1	883
MAT1A	UMLS:C0268621	1	884
MATN3	UMLS:C1837481	1	885
MATN3	UMLS:C1846843	1	886
ARSE	UMLS:C1844853	1	887
MC1R	UMLS:C2751295	1	888
MC2R	UMLS:C1859974	1	889
MC4R	UMLS:C0028754	1	890
CHST6	UMLS:C1636149	1	891
MECP2	UMLS:C0035372	1	892
MECP2	UMLS:C1968550	1	893
MEFV	UMLS:C0031069	1	894
MEFV	UMLS:C1851347	1	895
MEN1	UMLS:C0025267	1	896
MET	UMLS:C2239176	1	897
MGAT2	UMLS:C2931008	1	898
KITLG	UMLS:C1840392	1	899
CIITA	UMLS:C2931418	1	900
MID1	UMLS:C2936904	1	901
MITF	UMLS:C0391816	1	902
MITF	UMLS:C1860339	1	903
MLH1	UMLS:C0265325	1	904
MLH1	UMLS:C1333991	1	905
KMT2A	UMLS:C0023467	1	906
NR3C2	UMLS:C1854631	1	907
TRPM1	UMLS:C2750747	1	908
MMP2	UMLS:C1850155	1	909
MMP13	UMLS:C1865832	1	910
MOCS1	UMLS:C0268119	1	911
MOCS2	UMLS:C0268119	1	912
ASL	UMLS:C0268547	1	913
MPI	UMLS:C1865145	1	914
MPO	UMLS:C0398595	1	915
MPV17	UMLS:C1850406	1	916
MPZ	UMLS:C0205713	1	917
MPZ	UMLS:C0393818	1	918
MPZ	UMLS:C1837552	1	919
MPZ	UMLS:C1843075	1	920
MPZ	UMLS:C1843153	1	921
MRE11A	UMLS:C1858391	1	922
ALG11	UMLS:C3150913	1	923
ASPA	UMLS:C0206307	1	924
ASS1	UMLS:C0175683	1	925
MSX1	UMLS:C1837210	1	926
MSX1	UMLS:C3489529	1	927
MSX2	UMLS:C1858160	1	928
MSX2	UMLS:C1868598	1	929
MTHFR	UMLS:C1856058	1	930
MTM1	UMLS:C0410203	1	931
ND1	UMLS:C0917796	1	932
ND4	UMLS:C0917796	1	933
ND6	UMLS:C0917796	1	934
MTTP	UMLS:C0000744	1	935
MTR	UMLS:C1855128	1	936
MTRR	UMLS:C1856057	1	937
TRIM37	UMLS:C0524582	1	938
MUSK	UMLS:C1837091	1	939
MUT	UMLS:C1855114	1	940
MUTYH	UMLS:C1837991	1	941
MYBPC3	UMLS:C1861862	1	942
MYCN	UMLS:C0796068	1	943
MYD88	UMLS:C2677092	1	944
SERPINC1	UMLS:C0272375	1	945
MYH3	UMLS:C0265224	1	946
MYH3	UMLS:C1834523	1	947
MYH6	UMLS:C2750466	1	948
MYH6	UMLS:C2750467	1	949
MYH7	UMLS:C0751337	1	950
MYH7	UMLS:C1834481	1	951
MYH7	UMLS:C1842160	1	952
MYH7	UMLS:C3495498	1	953
MYH8	UMLS:C0265226	1	954
MYH8	UMLS:C1837245	1	955
MYH9	UMLS:C0340978	1	956
MYH9	UMLS:C0398641	1	957
MYH9	UMLS:C0403445	1	958
MYH9	UMLS:C1834478	1	959
MYH9	UMLS:C1854520	1	960
MYH9	UMLS:C1863659	1	961
MYH11	UMLS:C1851504	1	962
MYL2	UMLS:C1834460	1	963
MYL3	UMLS:C1837471	1	964
MYO1A	UMLS:C1842939	1	965
MYO5B	UMLS:C0341306	1	966
MYO6	UMLS:C1843028	1	967
MYO6	UMLS:C1853441	1	968
MYO7A	UMLS:C1832475	1	969
MYO7A	UMLS:C1838701	1	970
MYOC	UMLS:C1842028	1	971
NAGA	UMLS:C1836522	1	972
NAGA	UMLS:C1836544	1	973
NCF2	UMLS:C1856245	1	974
NDP	UMLS:C0266526	1	975
NDP	UMLS:C1844579	1	976
NDUFA1	UMLS:C1838979	1	977
ATIC	UMLS:C1837530	1	978
NDUFS1	UMLS:C1838979	1	979
ATM	UMLS:C0004135	1	980
NDUFS2	UMLS:C1838979	1	981
NDUFV1	UMLS:C0023264	1	982
NDUFV1	UMLS:C1838979	1	983
NDUFS8	UMLS:C0023264	1	984
NEFL	UMLS:C1843164	1	985
NEFL	UMLS:C1843225	1	986
NEU1	UMLS:C0268228	1	987
NEUROD1	UMLS:C1853371	1	988
NF1	UMLS:C0027831	1	989
NF1	UMLS:C1834235	1	990
NF1	UMLS:C2931482	1	991
ATP1A2	UMLS:C0338488	1	992
ATP1A2	UMLS:C1865322	1	993
NF2	UMLS:C0027832	1	994
ATP1A3	UMLS:C1868681	1	995
NFKBIA	UMLS:C2677481	1	996
NGF	UMLS:C0020075	1	997
NODAL	UMLS:C3495537	1	998
NOS3	UMLS:C0020538	1	999
NOTCH3	UMLS:C0751587	1	1000
FXYD2	UMLS:C1835171	1	1001
PNP	UMLS:C0268125	1	1002
NPHP1	UMLS:C1855681	1	1003
ATP2A1	UMLS:C1832918	1	1004
ATP2A2	UMLS:C0022595	1	1005
NPR2	UMLS:C1864356	1	1006
SLC11A2	UMLS:C2673913	1	1007
NRAS	UMLS:C2750732	1	1008
NT5E	UMLS:C1859372	1	1009
ATP2B3	UMLS:C0796205	1	1010
ROR2	UMLS:C1849334	1	1011
DDR2	UMLS:C1849011	1	1012
GPR143	UMLS:C0342684	1	1013
GPR143	UMLS:C3151752	1	1014
DFNB59	UMLS:C1857744	1	1015
OCA2	UMLS:C0268495	1	1016
OCRL	UMLS:C0028860	1	1017
OCRL	UMLS:C1845167	1	1018
OPA1	UMLS:C0338508	1	1019
SIX6	UMLS:C1859311	1	1020
ORC1	UMLS:C1868684	1	1021
OTC	UMLS:C0268542	1	1022
ALDH7A1	UMLS:C1849508	1	1023
OTX2	UMLS:C1864690	1	1024
OXCT1	UMLS:C0342792	1	1025
RRM2B	UMLS:C2749861	1	1026
SMARCAL1	UMLS:C0877024	1	1027
DUOX2	UMLS:C1846632	1	1028
ATP6V0A4	UMLS:C1864498	1	1029
PAK3	UMLS:C0796237	1	1030
NEUROG3	UMLS:C1835888	1	1031
PARK2	UMLS:C1868675	1	1032
PAX2	UMLS:C1852759	1	1033
PAX3	UMLS:C1852510	1	1034
PAX4	UMLS:C2677132	1	1035
PAX6	UMLS:C0003076	1	1036
PAX6	UMLS:C0009363	1	1037
PAX6	UMLS:C0344559	1	1038
PAX6	UMLS:C1833797	1	1039
PAX6	UMLS:C2931644	1	1040
NSDHL	UMLS:C0265267	1	1041
PAX9	UMLS:C1970291	1	1042
DHH	UMLS:C1856273	1	1043
PC	UMLS:C0034341	1	1044
PCBD1	UMLS:C1849700	1	1045
IMPG2	UMLS:C3150819	1	1046
FOXP3	UMLS:C0342288	1	1047
TBX22	UMLS:C1844830	1	1048
PCCA	UMLS:C0268579	1	1049
PCCB	UMLS:C0268579	1	1050
SOST	UMLS:C0265301	1	1051
ACOX1	UMLS:C1849678	1	1052
ATL1	UMLS:C2931355	1	1053
POLR1D	UMLS:C3150983	1	1054
ABHD5	UMLS:C0268238	1	1055
ZDHHC9	UMLS:C3275406	1	1056
SBDS	UMLS:C0272170	1	1057
SAR1B	UMLS:C0795956	1	1058
SLC45A2	UMLS:C1847836	1	1059
MYO15A	UMLS:C1838263	1	1060
PLCE1	UMLS:C1853124	1	1061
PCSK1	UMLS:C1833053	1	1062
NT5C3A	UMLS:C1849507	1	1063
TMEM216	UMLS:C1842577	1	1064
TMEM216	UMLS:C1864148	1	1065
KCNK9	UMLS:C2676770	1	1066
PRKAG2	UMLS:C0043202	1	1067
PRKAG2	UMLS:C1833236	1	1068
PRKAG2	UMLS:C1849813	1	1069
PDE6C	UMLS:C2751308	1	1070
PDGFRA	UMLS:C0238198	1	1071
PDE6B	UMLS:C1876182	1	1072
PDHA1	UMLS:C0034345	1	1073
PDHA1	UMLS:C1839885	1	1074
ENPP1	UMLS:C1859727	1	1075
ENPP1	UMLS:C1865343	1	1076
ENPP1	UMLS:C2750078	1	1077
RAB23	UMLS:C1275078	1	1078
SLC26A4	UMLS:C0271829	1	1079
SLC26A4	UMLS:C1863752	1	1080
PDYN	UMLS:C1853250	1	1081
UPB1	UMLS:C1291512	1	1082
PEPD	UMLS:C0268532	1	1083
PEX1	UMLS:C0043459	1	1084
PEX1	UMLS:C1832200	1	1085
PEX7	UMLS:C1859133	1	1086
CFP	UMLS:C1839454	1	1087
ATP8B1	UMLS:C0268312	1	1088
ATP8B1	UMLS:C1855731	1	1089
PFKM	UMLS:C0017926	1	1090
PGAM2	UMLS:C0268149	1	1091
PGK1	UMLS:C1970848	1	1092
PGM1	UMLS:C2752015	1	1093
ABCB4	UMLS:C0008325	1	1094
ABCB4	UMLS:C1865643	1	1095
ATP6V1B1	UMLS:C0403554	1	1096
SLC25A3	UMLS:C1835845	1	1097
PHEX	UMLS:C0733682	1	1098
PHKA1	UMLS:C1845151	1	1099
PHKA2	UMLS:C1418533	1	1100
PHKB	UMLS:C0543514	1	1101
PHKG2	UMLS:C2751643	1	1102
PHYH	UMLS:C0034960	1	1103
SERPINI1	UMLS:C1858680	1	1104
PIK3CA	UMLS:C0022603	1	1105
PITX1	UMLS:C0009081	1	1106
PITX2	UMLS:C1842031	1	1107
PITX2	UMLS:C1867155	1	1108
PITX2	UMLS:C3495488	1	1109
PITX3	UMLS:C1864567	1	1110
PKD2	UMLS:C2751306	1	1111
PKLR	UMLS:C1849472	1	1112
PKLR	UMLS:C1863224	1	1113
PKHD1	UMLS:C0085548	1	1114
PKP2	UMLS:C1836906	1	1115
PLEC	UMLS:C0432317	1	1116
PLG	UMLS:C1968804	1	1117
PLN	UMLS:C1835928	1	1118
PLOD1	UMLS:C0268342	1	1119
PLOD2	UMLS:C1836602	1	1120
PLP1	UMLS:C0205711	1	1121
PLP1	UMLS:C1839264	1	1122
BCMO1	UMLS:C2676023	1	1123
PMM2	UMLS:C0349653	1	1124
PMP22	UMLS:C0393814	1	1125
PMP22	UMLS:C3495591	1	1126
ATP7A	UMLS:C0022716	1	1127
ATP7A	UMLS:C0268353	1	1128
ATP7A	UMLS:C1845359	1	1129
PMS2	UMLS:C0265325	1	1130
PRRX1	UMLS:C1876185	1	1131
ATP7B	UMLS:C0019202	1	1132
TREM2	UMLS:C1857316	1	1133
POLG	UMLS:C1834846	1	1134
POLG	UMLS:C1843851	1	1135
POLG	UMLS:C1850303	1	1136
POLG	UMLS:C3149842	1	1137
POLG	UMLS:C3150914	1	1138
POLH	UMLS:C1848410	1	1139
GDAP1	UMLS:C1842983	1	1140
GDAP1	UMLS:C1843183	1	1141
GDAP1	UMLS:C1859198	1	1142
DPM3	UMLS:C2752007	1	1143
SOX18	UMLS:C1843004	1	1144
WNT4	UMLS:C1698581	1	1145
WNT4	UMLS:C2678492	1	1146
NLGN3	UMLS:C1845341	1	1147
NLGN3	UMLS:C1845540	1	1148
POR	UMLS:C2673964	1	1149
POR	UMLS:C3150099	1	1150
POU1F1	UMLS:C2751608	1	1151
POU3F4	UMLS:C1844678	1	1152
EGLN1	UMLS:C1853286	1	1153
POU4F3	UMLS:C1865366	1	1154
ATRX	UMLS:C0796003	1	1155
ATRX	UMLS:C1845055	1	1156
UGT1A1	UMLS:C0010324	1	1157
UGT1A1	UMLS:C0017551	1	1158
UGT1A1	UMLS:C0270210	1	1159
UGT1A1	UMLS:C2931132	1	1160
PPARG	UMLS:C0028754	1	1161
PPARG	UMLS:C1720861	1	1162
CNGB3	UMLS:C1849792	1	1163
CNGB3	UMLS:C1855465	1	1164
CTSA	UMLS:C0268233	1	1165
PPIB	UMLS:C1850169	1	1166
TRPM4	UMLS:C1970298	1	1167
AHI1	UMLS:C1837713	1	1168
DYM	UMLS:C0265286	1	1169
DYM	UMLS:C1846431	1	1170
SAMD9	UMLS:C1864861	1	1171
APTX	UMLS:C1859598	1	1172
BCOR	UMLS:C1846265	1	1173
AUH	UMLS:C0342727	1	1174
CDKAL1	UMLS:C0011860	1	1175
MKS1	UMLS:C0265215	1	1176
MKS1	UMLS:C0752166	1	1177
SLC25A38	UMLS:C2673914	1	1178
CLN6	UMLS:C1866282	1	1179
AVP	UMLS:C0687720	1	1180
AGGF1	UMLS:C0022739	1	1181
RBM28	UMLS:C2677535	1	1182
THAP1	UMLS:C1414216	1	1183
MTPAP	UMLS:C3150925	1	1184
DARS2	UMLS:C1970180	1	1185
PNPO	UMLS:C1864723	1	1186
BBS7	UMLS:C0752166	1	1187
SLC29A3	UMLS:C1864445	1	1188
SLC35C1	UMLS:C0398739	1	1189
PPT1	UMLS:C1850451	1	1190
AVPR2	UMLS:C1845202	1	1191
PRF1	UMLS:C1863727	1	1192
FOXRED1	UMLS:C1838979	1	1193
KIF21A	UMLS:C1851102	1	1194
FERMT1	UMLS:C0406557	1	1195
POMGNT1	UMLS:C3150412	1	1196
POMGNT1	UMLS:C3150417	1	1197
SLC39A4	UMLS:C0221036	1	1198
CHD7	UMLS:C0265354	1	1199
FLVCR2	UMLS:C1856972	1	1200
PIGV	UMLS:C1855923	1	1201
TRMU	UMLS:C3278664	1	1202
IFT122	UMLS:C0432235	1	1203
TDP1	UMLS:C1846574	1	1204
SCN3B	UMLS:C2751088	1	1205
PRKCG	UMLS:C1854369	1	1206
CENPJ	UMLS:C1842109	1	1207
KLHL7	UMLS:C2751986	1	1208
CFC1	UMLS:C1415817	1	1209
MAP2K1	UMLS:C1275081	1	1210
MAP2K2	UMLS:C1275081	1	1211
ALG1	UMLS:C2931005	1	1212
ANKH	UMLS:C0856830	1	1213
ANKH	UMLS:C1852502	1	1214
PRNP	UMLS:C0017495	1	1215
PRNP	UMLS:C0022336	1	1216
PRNP	UMLS:C0206042	1	1217
PROC	UMLS:C2676759	1	1218
PRODH	UMLS:C0268529	1	1219
PROP1	UMLS:C0878683	1	1220
PROS1	UMLS:C3278211	1	1221
PRPS1	UMLS:C0796028	1	1222
PRPS1	UMLS:C1839566	1	1223
PRPS1	UMLS:C1844677	1	1224
PRPS1	UMLS:C1970827	1	1225
PRSS1	UMLS:C0238339	1	1226
PSAP	UMLS:C0268262	1	1227
PSAP	UMLS:C1864651	1	1228
SLC2A9	UMLS:C2677549	1	1229
INPP5E	UMLS:C0431399	1	1230
PSEN1	UMLS:C0002395	1	1231
PSEN1	UMLS:C0338451	1	1232
PSEN1	UMLS:C3160720	1	1233
PSEN2	UMLS:C1847200	1	1234
PSEN2	UMLS:C3150958	1	1235
C10orf2	UMLS:C1836439	1	1236
C10orf2	UMLS:C1843851	1	1237
C10orf2	UMLS:C1849096	1	1238
B2M	UMLS:C1855796	1	1239
MCCC1	UMLS:C0268600	1	1240
MRPS22	UMLS:C2673642	1	1241
FAM20C	UMLS:C1850106	1	1242
ADCK3	UMLS:C2677589	1	1243
BAAT	UMLS:C1843139	1	1244
CABP4	UMLS:C1864877	1	1245
TBX20	UMLS:C1969657	1	1246
RPGRIP1	UMLS:C2750720	1	1247
PNPLA2	UMLS:C1853136	1	1248
GJC2	UMLS:C1837355	1	1249
GJC2	UMLS:C2750784	1	1250
GJC2	UMLS:C3150732	1	1251
SEPN1	UMLS:C0410180	1	1252
MCOLN1	UMLS:C0238286	1	1253
VANGL2	UMLS:C0027794	1	1254
PTCH1	UMLS:C0004779	1	1255
PTCH1	UMLS:C1835820	1	1256
PTEN	UMLS:C0018553	1	1257
PTEN	UMLS:C1168401	1	1258
PTEN	UMLS:C1854416	1	1259
AICDA	UMLS:C1720956	1	1260
PTH	UMLS:C1832648	1	1261
PTHLH	UMLS:C3150644	1	1262
PLEKHG5	UMLS:C1970211	1	1263
PTH1R	UMLS:C0265295	1	1264
PTH1R	UMLS:C1859148	1	1265
TBC1D24	UMLS:C0917800	1	1266
SHROOM4	UMLS:C1845530	1	1267
PCDH19	UMLS:C1848137	1	1268
WDR35	UMLS:C3150874	1	1269
CC2D2A	UMLS:C1857662	1	1270
CC2D2A	UMLS:C2676788	1	1271
CC2D2A	UMLS:C2676790	1	1272
IFT80	UMLS:C1970005	1	1273
EPG5	UMLS:C1855772	1	1274
PTPN11	UMLS:C0028326	1	1275
PTPN11	UMLS:C0175704	1	1276
PTPN11	UMLS:C0349639	1	1277
HAMP	UMLS:C1865616	1	1278
ACTA1	UMLS:C0546264	1	1279
ACTA1	UMLS:C1834336	1	1280
PTS	UMLS:C0878676	1	1281
BBS1	UMLS:C0752166	1	1282
BBS2	UMLS:C0752166	1	1283
PEX5	UMLS:C0282525	1	1284
PYCR1	UMLS:C2751987	1	1285
PYGM	UMLS:C0017924	1	1286
BBS4	UMLS:C0752166	1	1287
QDPR	UMLS:C0268465	1	1288
RAB27A	UMLS:C1868679	1	1289
RAC2	UMLS:C1842398	1	1290
RAD51C	UMLS:C3150653	1	1291
RAD51C	UMLS:C3150659	1	1292
RAF1	UMLS:C1969056	1	1293
RAF1	UMLS:C1969057	1	1294
RAG1	UMLS:C1835931	1	1295
RAG1	UMLS:C2673536	1	1296
RAG2	UMLS:C2673536	1	1297
ACTA2	UMLS:C2673186	1	1298
RANBP2	UMLS:C2675556	1	1299
RAPSN	UMLS:C1276035	1	1300
RAPSN	UMLS:C1837091	1	1301
RASA1	UMLS:C1842180	1	1302
BCKDHA	UMLS:C0024776	1	1303
TRPV4	UMLS:C0265280	1	1304
TRPV4	UMLS:C0265281	1	1305
TRPV4	UMLS:C0432227	1	1306
TRPV4	UMLS:C0751335	1	1307
TRPV4	UMLS:C1853710	1	1308
TRPV4	UMLS:C1868616	1	1309
BCKDHB	UMLS:C0024776	1	1310
OPN1LW	UMLS:C0339537	1	1311
OPN1LW	UMLS:C1419325	1	1312
RDH5	UMLS:C0311338	1	1313
PRPH2	UMLS:C1842475	1	1314
PRPH2	UMLS:C1842914	1	1315
PRPH2	UMLS:C1868569	1	1316
PRPH2	UMLS:C2751290	1	1317
RDX	UMLS:C1970239	1	1318
REN	UMLS:C0020538	1	1319
REN	UMLS:C0266313	1	1320
REN	UMLS:C2751310	1	1321
RET	UMLS:C0025268	1	1322
RET	UMLS:C0025269	1	1323
RET	UMLS:C0031511	1	1324
RET	UMLS:C1275808	1	1325
RET	UMLS:C1833921	1	1326
RFX5	UMLS:C2931418	1	1327
ACTB	UMLS:C1846331	1	1328
RHAG	UMLS:C1849387	1	1329
RHO	UMLS:C0035334	1	1330
RHO	UMLS:C1864869	1	1331
RHO	UMLS:C3151001	1	1332
RLBP1	UMLS:C0035334	1	1333
RLBP1	UMLS:C1843816	1	1334
SLC25A19	UMLS:C1846648	1	1335
NYX	UMLS:C3495587	1	1336
ALX4	UMLS:C1865044	1	1337
RP9	UMLS:C1867300	1	1338
RP1	UMLS:C0220701	1	1339
RP2	UMLS:C2681923	1	1340
RPGR	UMLS:C1845667	1	1341
RPGR	UMLS:C2749137	1	1342
OPN1SW	UMLS:C1412770	1	1343
RPE65	UMLS:C1859844	1	1344
RPL5	UMLS:C0265265	1	1345
RPL11	UMLS:C2675512	1	1346
RPL35A	UMLS:C2675859	1	1347
BCS1L	UMLS:C0266006	1	1348
BCS1L	UMLS:C1852372	1	1349
BCS1L	UMLS:C1864002	1	1350
RPS6KA3	UMLS:C0265252	1	1351
RPS19	UMLS:C1260899	1	1352
RPS26	UMLS:C2750080	1	1353
RYR1	UMLS:C0024591	1	1354
RYR1	UMLS:C0751951	1	1355
RYR2	UMLS:C1631597	1	1356
RYR2	UMLS:C1832931	1	1357
BDNF	UMLS:C0002395	1	1358
BDNF	UMLS:C1275808	1	1359
SC5D	UMLS:C1846421	1	1360
SCN1A	UMLS:C1858673	1	1361
SCN1A	UMLS:C1864987	1	1362
SCN1B	UMLS:C1858672	1	1363
SCN2A	UMLS:C3150987	1	1364
SCN4A	UMLS:C0238357	1	1365
SCN4A	UMLS:C1868617	1	1366
SCN4A	UMLS:C2750061	1	1367
SCN4A	UMLS:C2931826	1	1368
SCN4B	UMLS:C2678484	1	1369
SCN5A	UMLS:C0038644	1	1370
SCN5A	UMLS:C1142166	1	1371
SCN5A	UMLS:C1832680	1	1372
SCN5A	UMLS:C1837845	1	1373
SCN5A	UMLS:C1859062	1	1374
SCN5A	UMLS:C1879286	1	1375
SCN9A	UMLS:C1833661	1	1376
SCN9A	UMLS:C1855739	1	1377
SCNN1A	UMLS:C2751666	1	1378
SCNN1B	UMLS:C0221043	1	1379
SCNN1B	UMLS:C2749757	1	1380
SDHA	UMLS:C0023264	1	1381
SDHA	UMLS:C1855008	1	1382
SDHB	UMLS:C0031511	1	1383
SDHD	UMLS:C0030421	1	1384
SDHD	UMLS:C0031511	1	1385
XPNPEP3	UMLS:C3150419	1	1386
TRAPPC2	UMLS:C0220776	1	1387
CDH23	UMLS:C1832394	1	1388
MCCC2	UMLS:C1859499	1	1389
BLM	UMLS:C0005859	1	1390
NOD2	UMLS:C0010346	1	1391
NOD2	UMLS:C1836122	1	1392
NOD2	UMLS:C1861303	1	1393
SEMA4A	UMLS:C1846529	1	1394
SEMA4A	UMLS:C1853214	1	1395
STRA6	UMLS:C1832661	1	1396
ROBO3	UMLS:C1846496	1	1397
ABCG5	UMLS:C0342907	1	1398
ABCG8	UMLS:C0342907	1	1399
NSD1	UMLS:C0175695	1	1400
SFTPB	UMLS:C1968602	1	1401
SFTPC	UMLS:C1970470	1	1402
SDHAF1	UMLS:C1855008	1	1403
MTMR14	UMLS:C1834558	1	1404
SGCA	UMLS:C1842550	1	1405
SGCB	UMLS:C1858593	1	1406
SGCD	UMLS:C1832525	1	1407
SGCD	UMLS:C1847667	1	1408
SGCG	UMLS:C0410173	1	1409
SH3BP2	UMLS:C0008029	1	1410
SHH	UMLS:C1840235	1	1411
SHH	UMLS:C1840529	1	1412
SHOX	UMLS:C0265309	1	1413
